"","func","x","type","funcid"
"6848",3.71317626247839,81,"compositional",28
"6849",4.50368727120847,82,"compositional",28
"6850",5.33218569765397,83,"compositional",28
"6851",5.97868844389941,84,"compositional",28
"6852",6.36020581748931,85,"compositional",28
"6853",6.50585546425168,86,"compositional",28
"6854",6.50317040434353,87,"compositional",28
"6855",6.42782237442295,88,"compositional",28
"6856",6.28424628766681,89,"compositional",28
"6857",6.01221088366373,90,"compositional",28
"6858",5.55037200271793,91,"compositional",28
"6859",4.88397652711749,92,"compositional",28
"6860",4.0459028927001,93,"compositional",28
"6861",3.104709500398,94,"compositional",28
"6862",2.16910749357572,95,"compositional",28
"6863",1.4024194945463,96,"compositional",28
"6864",1,97,"compositional",28
"6865",1.10087999897937,98,"compositional",28
"6866",1.71807595315756,99,"compositional",28
"6867",2.77348901659144,100,"compositional",28
"6868",4.16473931807077,101,"compositional",28
"6869",5.71565966162934,1,"compositional",29
"6870",6.33260354013395,2,"compositional",29
"6871",6.76418743300066,3,"compositional",29
"6872",7.1522462988622,4,"compositional",29
"6873",7.56460944607136,5,"compositional",29
"6874",7.86922903638547,6,"compositional",29
"6875",7.84503382187403,7,"compositional",29
"6876",7.37143582566506,8,"compositional",29
"6877",6.47300083158238,9,"compositional",29
"6878",5.25188113471819,10,"compositional",29
"6879",3.85402804742514,11,"compositional",29
"6880",2.48843373528318,12,"compositional",29
"6881",1.43623268215309,13,"compositional",29
"6882",1,14,"compositional",29
"6883",1.38338752085595,15,"compositional",29
"6884",2.55760547124868,16,"compositional",29
"6885",4.19675557148377,17,"compositional",29
"6886",5.75336379449789,18,"compositional",29
"6887",6.70227090432916,19,"compositional",29
"6888",6.83280453524294,20,"compositional",29
"6889",6.34948280845487,21,"compositional",29
"6890",5.67489521196474,22,"compositional",29
"6891",5.13017186635187,23,"compositional",29
"6892",4.77017649517188,24,"compositional",29
"6893",4.46372795003763,25,"compositional",29
"6894",4.08627442428177,26,"compositional",29
"6895",3.66788703192831,27,"compositional",29
"6896",3.40611052762099,28,"compositional",29
"6897",3.51969212659626,29,"compositional",29
"6898",4.06407392727929,30,"compositional",29
"6899",4.89227015052551,31,"compositional",29
"6900",5.7628919888115,32,"compositional",29
"6901",6.47353770194685,33,"compositional",29
"6902",6.96858908659925,34,"compositional",29
"6903",7.35724089288318,35,"compositional",29
"6904",7.76398088759149,36,"compositional",29
"6905",8.14002466810348,37,"compositional",29
"6906",8.27613765688348,38,"compositional",29
"6907",7.99369797659934,39,"compositional",29
"6908",7.26238850849233,40,"compositional",29
"6909",6.16039160906178,41,"compositional",29
"6910",4.81488600985345,42,"compositional",29
"6911",3.40554407542814,43,"compositional",29
"6912",2.18539042322476,44,"compositional",29
"6913",1.45926041608287,45,"compositional",29
"6914",1.48933542013588,46,"compositional",29
"6915",2.35703856670446,47,"compositional",29
"6916",3.86040910296661,48,"compositional",29
"6917",5.5235661740128,49,"compositional",29
"6918",6.7743574909561,50,"compositional",29
"6919",7.24282361175633,51,"compositional",29
"6920",6.96866747475215,52,"compositional",29
"6921",6.32228230308708,53,"compositional",29
"6922",5.7010247394104,54,"compositional",29
"6923",5.27350819169493,55,"compositional",29
"6924",4.96470052971804,56,"compositional",29
"6925",4.62408194099407,57,"compositional",29
"6926",4.20660299886529,58,"compositional",29
"6927",3.84956816458375,59,"compositional",29
"6928",3.78783609748689,60,"compositional",29
"6929",4.16071243979497,61,"compositional",29
"6930",4.89798244076717,62,"compositional",29
"6931",5.78058525064788,63,"compositional",29
"6932",6.5748823271368,64,"compositional",29
"6933",7.15429449686147,65,"compositional",29
"6934",7.56782760624985,66,"compositional",29
"6935",7.96030374476933,67,"compositional",29
"6936",8.36877258217262,68,"compositional",29
"6937",8.63275278900284,69,"compositional",29
"6938",8.53701539269892,70,"compositional",29
"6939",7.98720070947539,71,"compositional",29
"6940",7.02617093010682,72,"compositional",29
"6941",5.76375845172412,73,"compositional",29
"6942",4.35463773277968,74,"compositional",29
"6943",3.02043880402206,75,"compositional",29
"6944",2.05155594701457,76,"compositional",29
"6945",1.74373711448604,77,"compositional",29
"6946",2.2699833035949,78,"compositional",29
"6947",3.55309167579784,79,"compositional",29
"6948",5.21988292168852,80,"compositional",29
"6949",6.70570714549827,81,"compositional",29
"6950",7.52002448196352,82,"compositional",29
"6951",7.52323560337419,83,"compositional",29
"6952",6.9771896848428,84,"compositional",29
"6953",6.30860456376795,85,"compositional",29
"6954",5.798269115658,86,"compositional",29
"6955",5.4587464352334,87,"compositional",29
"6956",5.14614766739901,88,"compositional",29
"6957",4.75439405243129,89,"compositional",29
"6958",4.34539945302992,90,"compositional",29
"6959",4.13400180521003,91,"compositional",29
"6960",4.32225479318574,92,"compositional",29
"6961",4.92896797794199,93,"compositional",29
"6962",5.78168086011045,94,"compositional",29
"6963",6.6367019440237,95,"compositional",29
"6964",7.30989143086806,96,"compositional",29
"6965",7.77626584511685,97,"compositional",29
"6966",8.16221532457328,98,"compositional",29
"6967",8.57321899097426,99,"compositional",29
"6968",8.92536201508371,100,"compositional",29
"6969",9,101,"compositional",29
"6970",1,1,"compositional",30
"6971",1.20953563383224,2,"compositional",30
"6972",1.75375425208674,3,"compositional",30
"6973",2.58326616868881,4,"compositional",30
"6974",3.58506726903102,5,"compositional",30
"6975",4.5765791152077,6,"compositional",30
"6976",5.34049603133357,7,"compositional",30
"6977",5.69532621505896,8,"compositional",30
"6978",5.58335611569704,9,"compositional",30
"6979",5.15276670757214,10,"compositional",30
"6980",4.7280123788769,11,"compositional",30
"6981",4.62486631752582,12,"compositional",30
"6982",4.94481351310469,13,"compositional",30
"6983",5.51618419945147,14,"compositional",30
"6984",6.02790082398256,15,"compositional",30
"6985",6.23854993946637,16,"compositional",30
"6986",6.09129850612298,17,"compositional",30
"6987",5.69934910724132,18,"compositional",30
"6988",5.2828049738543,19,"compositional",30
"6989",5.07476270525651,20,"compositional",30
"6990",5.17255645580094,21,"compositional",30
"6991",5.43857011808647,22,"compositional",30
"6992",5.59114045442065,23,"compositional",30
"6993",5.42284906435406,24,"compositional",30
"6994",4.94112669968018,25,"compositional",30
"6995",4.32877535203785,26,"compositional",30
"6996",3.78786948428125,27,"compositional",30
"6997",3.39925122776744,28,"compositional",30
"6998",3.10037058512456,29,"compositional",30
"6999",2.79235668747793,30,"compositional",30
"7000",2.47658533797956,31,"compositional",30
"7001",2.28073526068517,32,"compositional",30
"7002",2.35323726661069,33,"compositional",30
"7003",2.76067212974369,34,"compositional",30
"7004",3.48135847740958,35,"compositional",30
"7005",4.42985576670449,36,"compositional",30
"7006",5.45145120790263,37,"compositional",30
"7007",6.33590567233494,38,"compositional",30
"7008",6.87723749673459,39,"compositional",30
"7009",6.95439862533161,40,"compositional",30
"7010",6.62425183486272,41,"compositional",30
"7011",6.15283951941842,42,"compositional",30
"7012",5.88777651177653,43,"compositional",30
"7013",6.03805880881108,44,"compositional",30
"7014",6.53946518855045,45,"compositional",30
"7015",7.11357223290572,46,"compositional",30
"7016",7.46771976908829,47,"compositional",30
"7017",7.46404205445121,48,"compositional",30
"7018",7.15168698244965,49,"compositional",30
"7019",6.71494367508518,50,"compositional",30
"7020",6.39689714969616,51,"compositional",30
"7021",6.37038559850309,52,"compositional",30
"7022",6.5968580298702,53,"compositional",30
"7023",6.83103124416167,54,"compositional",30
"7024",6.80870176205227,55,"compositional",30
"7025",6.44234060467975,56,"compositional",30
"7026",5.85688542185652,57,"compositional",30
"7027",5.26738317453338,58,"compositional",30
"7028",4.81604180799172,59,"compositional",30
"7029",4.49325058634013,60,"compositional",30
"7030",4.19696580185085,61,"compositional",30
"7031",3.87480967772108,62,"compositional",30
"7032",3.60907325268369,63,"compositional",30
"7033",3.55597510213455,64,"compositional",30
"7034",3.82245075827211,65,"compositional",30
"7035",4.41973189031361,66,"compositional",30
"7036",5.28804238528175,67,"compositional",30
"7037",6.3025590099843,68,"compositional",30
"7038",7.27098831367957,69,"compositional",30
"7039",7.97665274590096,70,"compositional",30
"7040",8.25218500171886,71,"compositional",30
"7041",8.07015365312026,72,"compositional",30
"7042",7.61517058336881,73,"compositional",30
"7043",7.22613277476452,74,"compositional",30
"7044",7.19485388246015,75,"compositional",30
"7045",7.57542561466235,76,"compositional",30
"7046",8.15908444142437,77,"compositional",30
"7047",8.6326312690484,78,"compositional",30
"7048",8.78177724121209,79,"compositional",30
"7049",8.58170220354108,80,"compositional",30
"7050",8.16838639342388,81,"compositional",30
"7051",7.7722467008197,82,"compositional",30
"7052",7.61479429070203,83,"compositional",30
"7053",7.75670682246752,84,"compositional",30
"7054",8.0241458243956,85,"compositional",30
"7055",8.13223646364135,86,"compositional",30
"7056",7.90451685588594,87,"compositional",30
"7057",7.38530971145609,88,"compositional",30
"7058",6.77284658612696,89,"compositional",30
"7059",6.25632409586183,90,"compositional",30
"7060",5.89002658149349,91,"compositional",30
"7061",5.59521614251681,92,"compositional",30
"7062",5.28179795641154,93,"compositional",30
"7063",4.97495247028321,94,"compositional",30
"7064",4.81527539755922,95,"compositional",30
"7065",4.94223223705842,96,"compositional",30
"7066",5.40574054889202,97,"compositional",30
"7067",6.17243022430748,98,"compositional",30
"7068",7.14602018570595,99,"compositional",30
"7069",8.16005192433122,100,"compositional",30
"7070",9,101,"compositional",30
"7071",6.64934455902542,1,"compositional",31
"7072",7.22955585225502,2,"compositional",31
"7073",7.47674159923355,3,"compositional",31
"7074",7.55441533905682,4,"compositional",31
"7075",7.67653703930411,5,"compositional",31
"7076",7.94697127698644,6,"compositional",31
"7077",8.32458706009552,7,"compositional",31
"7078",8.69557934771577,8,"compositional",31
"7079",8.9466089620519,9,"compositional",31
"7080",9,10,"compositional",31
"7081",8.81559336685722,11,"compositional",31
"7082",8.35828956840438,12,"compositional",31
"7083",7.58727788279968,13,"compositional",31
"7084",6.51072591398671,14,"compositional",31
"7085",5.2352928667883,15,"compositional",31
"7086",3.94342711393844,16,"compositional",31
"7087",2.83222123571861,17,"compositional",31
"7088",2.0789702057259,18,"compositional",31
"7089",1.84288567011343,19,"compositional",31
"7090",2.22110457070818,20,"compositional",31
"7091",3.11533933042228,21,"compositional",31
"7092",4.17214257352718,22,"compositional",31
"7093",4.96128941551672,23,"compositional",31
"7094",5.24343982922892,24,"compositional",31
"7095",5.05595359195465,25,"compositional",31
"7096",4.59532858391005,26,"compositional",31
"7097",4.07980913610472,27,"compositional",31
"7098",3.71311791840783,28,"compositional",31
"7099",3.69151338106928,29,"compositional",31
"7100",4.13227110238091,30,"compositional",31
"7101",4.95459497761486,31,"compositional",31
"7102",5.8798695513585,32,"compositional",31
"7103",6.60046838001518,33,"compositional",31
"7104",6.97569863225707,34,"compositional",31
"7105",7.09636647059343,35,"compositional",31
"7106",7.17856799547865,36,"compositional",31
"7107",7.38496563724822,37,"compositional",31
"7108",7.72974151310292,38,"compositional",31
"7109",8.1184465317548,39,"compositional",31
"7110",8.43129699311082,40,"compositional",31
"7111",8.57348108833134,41,"compositional",31
"7112",8.49162370578111,42,"compositional",31
"7113",8.15306083543166,43,"compositional",31
"7114",7.51605860809777,44,"compositional",31
"7115",6.55960954200701,45,"compositional",31
"7116",5.34777002668409,46,"compositional",31
"7117",4.03831637776947,47,"compositional",31
"7118",2.82913074176753,48,"compositional",31
"7119",1.90667576108814,49,"compositional",31
"7120",1.43783646055474,50,"compositional",31
"7121",1.55788578840437,51,"compositional",31
"7122",2.26709155945454,52,"compositional",31
"7123",3.31073208795522,53,"compositional",31
"7124",4.25605319727447,54,"compositional",31
"7125",4.75927964576707,55,"compositional",31
"7126",4.74852679297248,56,"compositional",31
"7127",4.37417619882608,57,"compositional",31
"7128",3.85626113190218,58,"compositional",31
"7129",3.4030275182869,59,"compositional",31
"7130",3.21623456304274,60,"compositional",31
"7131",3.46107461665633,61,"compositional",31
"7132",4.14952742524477,62,"compositional",31
"7133",5.0727622116729,63,"compositional",31
"7134",5.90858076388506,64,"compositional",31
"7135",6.42899315665752,65,"compositional",31
"7136",6.63245901157863,66,"compositional",31
"7137",6.70410798678104,67,"compositional",31
"7138",6.84824886233453,68,"compositional",31
"7139",7.1427180006711,69,"compositional",31
"7140",7.52785518681335,70,"compositional",31
"7141",7.88590137199764,71,"compositional",31
"7142",8.10792028567197,72,"compositional",31
"7143",8.12348014198431,73,"compositional",31
"7144",7.89603269713097,74,"compositional",31
"7145",7.38844439181351,75,"compositional",31
"7146",6.56308135062933,76,"compositional",31
"7147",5.44289161366809,77,"compositional",31
"7148",4.15077735742466,78,"compositional",31
"7149",2.87589342193856,79,"compositional",31
"7150",1.81304177981941,80,"compositional",31
"7151",1.13618693029288,81,"compositional",31
"7152",1,82,"compositional",31
"7153",1.47920472444736,83,"compositional",31
"7154",2.43107472652185,84,"compositional",31
"7155",3.47065314193742,85,"compositional",31
"7156",4.18339266132376,86,"compositional",31
"7157",4.37752500963113,87,"compositional",31
"7158",4.12850356403235,88,"compositional",31
"7159",3.6439059365361,89,"compositional",31
"7160",3.13926951569447,90,"compositional",31
"7161",2.81753146373441,91,"compositional",31
"7162",2.86958653278767,92,"compositional",31
"7163",3.38660529930402,93,"compositional",31
"7164",4.24926770557028,94,"compositional",31
"7165",5.15913186004688,95,"compositional",31
"7166",5.82500624171044,96,"compositional",31
"7167",6.14555983085319,97,"compositional",31
"7168",6.24395311866416,98,"compositional",31
"7169",6.33933208830833,99,"compositional",31
"7170",6.57201984915817,100,"compositional",31
"7171",6.93241244689401,101,"compositional",31
"7172",1.63999943034182,1,"compositional",32
"7173",1.20066594762767,2,"compositional",32
"7174",1.0054738937406,3,"compositional",32
"7175",1,4,"compositional",32
"7176",1.17844314926413,5,"compositional",32
"7177",1.49943963165883,6,"compositional",32
"7178",1.84313094536885,7,"compositional",32
"7179",2.08280614959188,8,"compositional",32
"7180",2.17162945797673,9,"compositional",32
"7181",2.15641637474739,10,"compositional",32
"7182",2.13091971690082,11,"compositional",32
"7183",2.18770359270628,12,"compositional",32
"7184",2.40119323666847,13,"compositional",32
"7185",2.81565883309259,14,"compositional",32
"7186",3.40660596566734,15,"compositional",32
"7187",4.03670984785324,16,"compositional",32
"7188",4.47984815535815,17,"compositional",32
"7189",4.54679838107709,18,"compositional",32
"7190",4.21038536256749,19,"compositional",32
"7191",3.61563119245447,20,"compositional",32
"7192",3.01278485930539,21,"compositional",32
"7193",2.69165866323045,22,"compositional",32
"7194",2.89087289277869,23,"compositional",32
"7195",3.66106961361175,24,"compositional",32
"7196",4.78350728286168,25,"compositional",32
"7197",5.8561293180081,26,"compositional",32
"7198",6.50369988219786,27,"compositional",32
"7199",6.54066288651174,28,"compositional",32
"7200",5.99419832853203,29,"compositional",32
"7201",5.05388623429392,30,"compositional",32
"7202",4.00841781774175,31,"compositional",32
"7203",3.13610861263912,32,"compositional",32
"7204",2.57163401011491,33,"compositional",32
"7205",2.28484937474569,34,"compositional",32
"7206",2.20280275312983,35,"compositional",32
"7207",2.30546048612972,36,"compositional",32
"7208",2.57780161292035,37,"compositional",32
"7209",2.92950895387428,38,"compositional",32
"7210",3.22397467572071,39,"compositional",32
"7211",3.37457898848253,40,"compositional",32
"7212",3.39257351491117,41,"compositional",32
"7213",3.35932077081735,42,"compositional",32
"7214",3.37169751909688,43,"compositional",32
"7215",3.51237101457729,44,"compositional",32
"7216",3.84107602979254,45,"compositional",32
"7217",4.36822199284009,46,"compositional",32
"7218",5.00630712699936,47,"compositional",32
"7219",5.55593217725486,48,"compositional",32
"7220",5.79364760501055,49,"compositional",32
"7221",5.61605167735364,50,"compositional",32
"7222",5.10274863278424,51,"compositional",32
"7223",4.46888246025001,52,"compositional",32
"7224",3.99586318251273,53,"compositional",32
"7225",3.95854691029584,54,"compositional",32
"7226",4.50223873938474,55,"compositional",32
"7227",5.52059203922707,56,"compositional",32
"7228",6.66611990283651,57,"compositional",32
"7229",7.52591830508911,58,"compositional",32
"7230",7.82487527053483,59,"compositional",32
"7231",7.506069579969,60,"compositional",32
"7232",6.69844583643931,61,"compositional",32
"7233",5.6590474790185,62,"compositional",32
"7234",4.68772655361508,63,"compositional",32
"7235",3.99109240275558,64,"compositional",32
"7236",3.59871623163508,65,"compositional",32
"7237",3.4374415068885,66,"compositional",32
"7238",3.462962641195,67,"compositional",32
"7239",3.67056609681789,68,"compositional",32
"7240",4.0052817256413,69,"compositional",32
"7241",4.33895504017586,70,"compositional",32
"7242",4.55370879930232,71,"compositional",32
"7243",4.61973525865717,72,"compositional",32
"7244",4.5958269329567,73,"compositional",32
"7245",4.57812133813825,74,"compositional",32
"7246",4.65661441463077,75,"compositional",32
"7247",4.90203253829916,76,"compositional",32
"7248",5.35055387453211,77,"compositional",32
"7249",5.96100991767813,78,"compositional",32
"7250",6.57646347340945,79,"compositional",32
"7251",6.96625854596367,80,"compositional",32
"7252",6.96202402260649,81,"compositional",32
"7253",6.56823881997971,82,"compositional",32
"7254",5.952771292759,83,"compositional",32
"7255",5.37695983309401,84,"compositional",32
"7256",5.12996436833062,85,"compositional",32
"7257",5.42870185572838,86,"compositional",32
"7258",6.28050555179321,87,"compositional",32
"7259",7.42479449800525,88,"compositional",32
"7260",8.4483157195114,89,"compositional",32
"7261",9,90,"compositional",32
"7262",8.93182100221558,91,"compositional",32
"7263",8.30227426541602,92,"compositional",32
"7264",7.32263695885364,93,"compositional",32
"7265",6.28928632759761,94,"compositional",32
"7266",5.46452543502541,95,"compositional",32
"7267",4.95196648137378,96,"compositional",32
"7268",4.70372040213581,97,"compositional",32
"7269",4.65271333494674,98,"compositional",32
"7270",4.78640278242429,99,"compositional",32
"7271",5.08072102345742,100,"compositional",32
"7272",5.43216861463712,101,"compositional",32
"7273",8.95931922668324,1,"compositional",33
"7274",9,2,"compositional",33
"7275",8.95768397878626,3,"compositional",33
"7276",8.86879203998283,4,"compositional",33
"7277",8.7590672803107,5,"compositional",33
"7278",8.62916301818028,6,"compositional",33
"7279",8.48049553062663,7,"compositional",33
"7280",8.33049624546941,8,"compositional",33
"7281",8.19207794826583,9,"compositional",33
"7282",8.05354694341646,10,"compositional",33
"7283",7.89120895139225,11,"compositional",33
"7284",7.69345683517375,12,"compositional",33
"7285",7.46466306493169,13,"compositional",33
"7286",7.21866127175877,14,"compositional",33
"7287",6.98225669897128,15,"compositional",33
"7288",6.79234896508772,16,"compositional",33
"7289",6.66732594466176,17,"compositional",33
"7290",6.58003655216488,18,"compositional",33
"7291",6.4743950525499,19,"compositional",33
"7292",6.31931605286242,20,"compositional",33
"7293",6.1437522393721,21,"compositional",33
"7294",6.01116158096044,22,"compositional",33
"7295",5.96154150927894,23,"compositional",33
"7296",5.98399724154929,24,"compositional",33
"7297",6.03815899947154,25,"compositional",33
"7298",6.08647441118221,26,"compositional",33
"7299",6.10673101469407,27,"compositional",33
"7300",6.10009748787318,28,"compositional",33
"7301",6.10261569444754,29,"compositional",33
"7302",6.16460866519671,30,"compositional",33
"7303",6.2945229764051,31,"compositional",33
"7304",6.43548210807421,32,"compositional",33
"7305",6.51384583169204,33,"compositional",33
"7306",6.50266966589347,34,"compositional",33
"7307",6.42848836385887,35,"compositional",33
"7308",6.32622891352742,36,"compositional",33
"7309",6.20532788642801,37,"compositional",33
"7310",6.06313198595351,38,"compositional",33
"7311",5.91114006759993,39,"compositional",33
"7312",5.76782045644903,40,"compositional",33
"7313",5.63215548037496,41,"compositional",33
"7314",5.48219757374885,42,"compositional",33
"7315",5.29937826279302,43,"compositional",33
"7316",5.08230738250942,44,"compositional",33
"7317",4.8411184686298,45,"compositional",33
"7318",4.5964452302161,46,"compositional",33
"7319",4.38302990000975,47,"compositional",33
"7320",4.23147809997712,48,"compositional",33
"7321",4.13465655476577,49,"compositional",33
"7322",4.04317745560197,50,"compositional",33
"7323",3.90871806468154,51,"compositional",33
"7324",3.73467698488681,52,"compositional",33
"7325",3.57679707769589,53,"compositional",33
"7326",3.49111591739618,54,"compositional",33
"7327",3.48766579630546,55,"compositional",33
"7328",3.53388650201643,56,"compositional",33
"7329",3.58829638679373,57,"compositional",33
"7330",3.62174129724321,58,"compositional",33
"7331",3.62400459950754,59,"compositional",33
"7332",3.61633404131762,60,"compositional",33
"7333",3.64887135099538,61,"compositional",33
"7334",3.75407983247729,62,"compositional",33
"7335",3.90014883339534,63,"compositional",33
"7336",4.01146783257789,64,"compositional",33
"7337",4.03668122637266,65,"compositional",33
"7338",3.98372622078811,66,"compositional",33
"7339",3.89033335514457,67,"compositional",33
"7340",3.77756816700035,68,"compositional",33
"7341",3.6439516944111,69,"compositional",33
"7342",3.49357017127677,70,"compositional",33
"7343",3.34518818076915,71,"compositional",33
"7344",3.2082249546595,72,"compositional",33
"7345",3.06725482709495,73,"compositional",33
"7346",2.89925366547935,74,"compositional",33
"7347",2.69567175381142,75,"compositional",33
"7348",2.46275974557061,76,"compositional",33
"7349",2.21605382619916,77,"compositional",33
"7350",1.98491525134041,78,"compositional",33
"7351",1.80569291277634,79,"compositional",33
"7352",1.69020519459771,80,"compositional",33
"7353",1.6038151440859,81,"compositional",33
"7354",1.49054876564166,82,"compositional",33
"7355",1.32840818883539,83,"compositional",33
"7356",1.15556682537797,84,"compositional",33
"7357",1.03547667954125,85,"compositional",33
"7358",1,86,"compositional",33
"7359",1.03085225840969,87,"compositional",33
"7360",1.08629133839159,88,"compositional",33
"7361",1.1309650986025,89,"compositional",33
"7362",1.14575556014485,90,"compositional",33
"7363",1.13720906436435,91,"compositional",33
"7364",1.14660396475213,92,"compositional",33
"7365",1.22131905625517,93,"compositional",33
"7366",1.35844755208971,94,"compositional",33
"7367",1.49336518564854,95,"compositional",33
"7368",1.55678630927102,96,"compositional",33
"7369",1.53224931200849,97,"compositional",33
"7370",1.45142241889139,98,"compositional",33
"7371",1.34609237438828,99,"compositional",33
"7372",1.22162655784439,100,"compositional",33
"7373",1.07647752776563,101,"compositional",33
"7374",5.95551465575694,1,"compositional",34
"7375",6.2273594071488,2,"compositional",34
"7376",6.54741594339667,3,"compositional",34
"7377",6.90273502504189,4,"compositional",34
"7378",7.27932814371297,5,"compositional",34
"7379",7.66196655226023,6,"compositional",34
"7380",8.03330273163389,7,"compositional",34
"7381",8.37327472451994,8,"compositional",34
"7382",8.65976610161055,9,"compositional",34
"7383",8.8708665883606,10,"compositional",34
"7384",8.98817566974122,11,"compositional",34
"7385",9,12,"compositional",34
"7386",8.90330088108806,13,"compositional",34
"7387",8.70382336729439,14,"compositional",34
"7388",8.41460985984013,15,"compositional",34
"7389",8.05367059853957,16,"compositional",34
"7390",7.64165526493854,17,"compositional",34
"7391",7.20001343894786,18,"compositional",34
"7392",6.7496475488028,19,"compositional",34
"7393",6.30972907644534,20,"compositional",34
"7394",5.89641439536083,21,"compositional",34
"7395",5.5215108071622,22,"compositional",34
"7396",5.19144112769394,23,"compositional",34
"7397",4.9069476336726,24,"compositional",34
"7398",4.66385511399271,25,"compositional",34
"7399",4.45494491933678,26,"compositional",34
"7400",4.27276910057241,27,"compositional",34
"7401",4.11289499738847,28,"compositional",34
"7402",3.97676305134317,29,"compositional",34
"7403",3.87315906040608,30,"compositional",34
"7404",3.81751110298575,31,"compositional",34
"7405",3.82891285464721,32,"compositional",34
"7406",3.92561922847467,33,"compositional",34
"7407",4.12033855093513,34,"compositional",34
"7408",4.41657560447453,35,"compositional",34
"7409",4.80666685986406,36,"compositional",34
"7410",5.27140714913188,37,"compositional",34
"7411",5.7808585250063,38,"compositional",34
"7412",6.29617392122279,39,"compositional",34
"7413",6.77271920929153,40,"compositional",34
"7414",7.1648882362771,41,"compositional",34
"7415",7.43246246635241,42,"compositional",34
"7416",7.54743493413287,43,"compositional",34
"7417",7.49942782885651,44,"compositional",34
"7418",7.29785534260109,45,"compositional",34
"7419",6.96979724239816,46,"compositional",34
"7420",6.55396154966593,47,"compositional",34
"7421",6.09242640531168,48,"compositional",34
"7422",5.62258787363112,49,"compositional",34
"7423",5.17158649849678,50,"compositional",34
"7424",4.75450226611441,51,"compositional",34
"7425",4.37617643289606,52,"compositional",34
"7426",4.03528300584435,53,"compositional",34
"7427",3.72872917031358,54,"compositional",34
"7428",3.45485337057367,55,"compositional",34
"7429",3.21482883440187,56,"compositional",34
"7430",3.01263017825031,57,"compositional",34
"7431",2.85431808542296,58,"compositional",34
"7432",2.74718513072882,59,"compositional",34
"7433",2.69882820112443,60,"compositional",34
"7434",2.71594968957889,61,"compositional",34
"7435",2.80284694597188,62,"compositional",34
"7436",2.95996577009018,63,"compositional",34
"7437",3.18314226199674,64,"compositional",34
"7438",3.46393575709985,65,"compositional",34
"7439",3.7908606246745,66,"compositional",34
"7440",4.15076127943751,67,"compositional",34
"7441",4.52948101748783,68,"compositional",34
"7442",4.91150343119081,69,"compositional",34
"7443",5.27904207397082,70,"compositional",34
"7444",5.61159854626303,71,"compositional",34
"7445",5.8868937498235,72,"compositional",34
"7446",6.08336338226827,73,"compositional",34
"7447",6.1835328997471,74,"compositional",34
"7448",6.17707395681451,75,"compositional",34
"7449",6.06246705917011,76,"compositional",34
"7450",5.84682252085991,77,"compositional",34
"7451",5.54419013238115,78,"compositional",34
"7452",5.17317671251099,79,"compositional",34
"7453",4.75467948862991,80,"compositional",34
"7454",4.31014128183361,81,"compositional",34
"7455",3.86025617847829,82,"compositional",34
"7456",3.42378348808937,83,"compositional",34
"7457",3.01623870975739,84,"compositional",34
"7458",2.6485806339203,85,"compositional",34
"7459",2.32627192994992,86,"compositional",34
"7460",2.04914426039044,87,"compositional",34
"7461",1.81234951855954,88,"compositional",34
"7462",1.60841419742394,89,"compositional",34
"7463",1.43016893667113,90,"compositional",34
"7464",1.27399449676904,91,"compositional",34
"7465",1.14251512856586,92,"compositional",34
"7466",1.04574740041346,93,"compositional",34
"7467",1,94,"compositional",34
"7468",1.02456406703125,95,"compositional",34
"7469",1.13707632128687,96,"compositional",34
"7470",1.34890974365308,97,"compositional",34
"7471",1.66178032964072,98,"compositional",34
"7472",2.06607458045984,99,"compositional",34
"7473",2.54069907656115,100,"compositional",34
"7474",3.05405714123006,101,"compositional",34
"7475",4.62559620460144,1,"compositional",35
"7476",4.73295808871798,2,"compositional",35
"7477",4.82838966374654,3,"compositional",35
"7478",4.91359086388718,4,"compositional",35
"7479",4.99427948415604,5,"compositional",35
"7480",5.06027758090457,6,"compositional",35
"7481",5.08970296247847,7,"compositional",35
"7482",5.07574852863392,8,"compositional",35
"7483",5.04086498889974,9,"compositional",35
"7484",5.02100769410963,10,"compositional",35
"7485",5.03685571074786,11,"compositional",35
"7486",5.08007300591545,12,"compositional",35
"7487",5.12471075059967,13,"compositional",35
"7488",5.14413017526429,14,"compositional",35
"7489",5.1146163954925,15,"compositional",35
"7490",5.02012183778642,16,"compositional",35
"7491",4.8721263383396,17,"compositional",35
"7492",4.71640893348427,18,"compositional",35
"7493",4.59913085378983,19,"compositional",35
"7494",4.53046401022053,20,"compositional",35
"7495",4.49967635494282,21,"compositional",35
"7496",4.51040962334255,22,"compositional",35
"7497",4.57276439333343,23,"compositional",35
"7498",4.67575856532042,24,"compositional",35
"7499",4.80159546049517,25,"compositional",35
"7500",4.96274490932939,26,"compositional",35
"7501",5.19136643469031,27,"compositional",35
"7502",5.48021021804178,28,"compositional",35
"7503",5.75801589970967,29,"compositional",35
"7504",5.94203168917818,30,"compositional",35
"7505",6.00108553878655,31,"compositional",35
"7506",5.95699862380704,32,"compositional",35
"7507",5.84895261935388,33,"compositional",35
"7508",5.7104900377136,34,"compositional",35
"7509",5.54823691678689,35,"compositional",35
"7510",5.33071824248993,36,"compositional",35
"7511",5.04079500370856,37,"compositional",35
"7512",4.75475400352122,38,"compositional",35
"7513",4.63411376960554,39,"compositional",35
"7514",4.81224133701088,40,"compositional",35
"7515",5.27788975547928,41,"compositional",35
"7516",5.85790372595124,42,"compositional",35
"7517",6.32049938284036,43,"compositional",35
